lag_1,lag_2,lag_3,return_1d,ma_5,ma_10,target
81.09,81.506,81.646,0.0002466395363176499,81.5432,82.2173,0
81.11,81.09,81.506,-3.6986808038430574e-05,81.2918,82.0254,1
81.107,81.11,81.09,0.006818153796836146,81.2946,81.9034,1
81.66,81.107,81.11,0.004714670585354019,81.4024,81.8219,1
82.045,81.66,81.107,0.013590102992260267,81.8164,81.8439,1
83.16,82.045,81.66,0.0019240019240018835,82.2584,81.9008,0
83.32,83.16,82.045,-0.0034805568891022043,82.643,81.9674,1
83.03,83.32,83.16,0.0015656991448873558,82.943,82.1188,0
83.16,83.03,83.32,-0.0011784511784511675,83.1464,82.27439999999999,0
83.062,83.16,83.03,-0.004177602273000791,83.0574,82.4369,1
82.715,83.062,83.16,0.007797860122106037,83.0654,82.6619,0
83.36,82.715,83.062,-0.0034668905950095974,83.0736,82.8583,0
83.071,83.36,82.715,-0.003563217007138353,82.9966,82.96979999999999,1
82.775,83.071,83.36,0.0025974025974024872,82.9822,83.0643,0
82.99,82.775,83.071,-0.00024099289070966812,83.03320000000001,83.0453,0
82.97,82.99,82.775,-0.0009642039291309912,82.9392,83.0023,0
82.89,82.97,82.99,-0.0027265050066352936,82.8578,82.9657,0
82.664,82.89,82.97,-0.0005927610568083885,82.8258,82.9112,0
82.615,82.664,82.89,-0.005749561217696431,82.6558,82.81899999999999,1
82.14,82.615,82.664,0.009629900170440742,82.648,82.84060000000001,0
82.931,82.14,82.615,-0.004353016363000672,82.58399999999999,82.7616,0
82.57,82.931,82.14,0.0,82.56519999999999,82.7115,1
82.57,82.57,82.931,0.00012110936175369069,82.55819999999999,82.692,0
82.58,82.57,82.57,-0.000544926132235446,82.63719999999999,82.64649999999999,0
82.535,82.58,82.57,-0.0034530805112982232,82.501,82.57449999999999,0
82.25,82.535,82.58,-0.0008875379939209393,82.42240000000001,82.50319999999999,1
82.177,82.25,82.535,0.008554705087798098,82.48440000000001,82.5248,0
82.88,82.177,82.25,-0.009169884169884068,82.3924,82.47529999999999,0
82.12,82.88,82.177,-0.00012177301509996852,82.3074,82.47229999999999,0
82.11,82.12,82.88,-0.00024357569114596966,82.2754,82.3882,0
82.09,82.11,82.12,-0.00012181751735906854,82.256,82.3392,0
82.08,82.09,82.11,-0.008089668615984369,81.9632,82.2238,1
81.416,82.08,82.09,0.0009457600471651784,81.83779999999999,82.11510000000001,1
81.493,81.416,82.08,0.0022210496607071306,81.75059999999999,82.029,1
81.674,81.493,81.416,0.006317800034282506,81.7706,82.023,0
82.19,81.674,81.493,-0.00024333860566971843,81.7886,82.0223,1
82.17,82.19,81.674,0.000608494584398267,81.9494,81.95630000000001,1
82.22,82.17,82.19,0.000997324252006937,82.11120000000001,81.9745,0
82.302,82.22,82.17,-0.0005103156666910191,82.2284,81.98949999999999,1
82.26,82.302,82.22,0.0018234865061996786,82.27239999999999,82.0215,1
82.41,82.26,82.302,0.011345710472030035,82.5074,82.148,1
83.345,82.41,82.26,0.001139840422340832,82.7514,82.35040000000001,0
83.44,83.345,82.41,-0.00011984659635655426,82.977,82.5441,1
83.43,83.44,83.345,0.00011986096128469015,83.213,82.7207,0
83.44,83.43,83.44,-0.0005992329817833264,83.40899999999999,82.8407,1
83.39,83.44,83.43,0.0037294639645040206,83.4802,82.9938,0
83.701,83.39,83.44,-0.0013261490304774526,83.5102,83.13080000000001,0
83.59,83.701,83.39,-0.0035889460461777656,83.4822,83.2296,0
83.29,83.59,83.701,-0.0024012486492976937,83.41220000000001,83.3126,0
83.09,83.29,83.59,-0.0002407028523289112,83.34819999999999,83.37859999999999,1
83.07,83.09,83.29,0.00040929336703987573,83.2288,83.3545,0
83.104,83.07,83.09,-0.0005294570658451736,83.12280000000001,83.31649999999999,0
83.06,83.104,83.07,-0.0037322417529497276,83.01480000000001,83.24849999999999,0
82.75,83.06,83.104,-0.003746223564954687,82.88480000000001,83.1485,0
82.44,82.75,83.06,-0.005009704027171269,82.67620000000001,83.0122,0
82.027,82.44,82.75,-0.004596047642849266,82.3854,82.8071,1
81.65,82.027,82.44,0.0003674219228413378,82.10940000000001,82.61609999999999,0
81.68,81.65,82.027,-0.0006121449559256531,81.8854,82.45009999999999,1
81.63,81.68,81.65,0.0030625995344848445,81.7734,82.3291,1
81.88,81.63,81.68,0.0003663898387884501,81.75,82.21310000000001,0
81.91,81.88,81.63,-0.0009400561591991208,81.78659999999999,82.086,1
81.833,81.91,81.88,0.006586584874072932,81.92499999999998,82.0172,0
82.372,81.833,81.91,-0.000752682950517114,82.061,81.9732,0
82.31,82.372,81.833,-0.0004859676831491244,82.13899999999998,81.9562,1
82.27,82.31,82.372,0.0008508569344840566,82.225,81.9875,0
82.34,82.27,82.31,-0.000801554529997639,82.31320000000001,82.04990000000001,1
82.274,82.34,82.27,0.00623526265892016,82.3962,82.1606,1
82.787,82.274,82.34,0.0003986133088527133,82.4982,82.2796,1
82.82,82.787,82.274,0.0010625452789181367,82.6258,82.3824,0
82.908,82.82,82.787,-0.012399285955516981,82.5338,82.3794,1
81.88,82.908,82.82,0.0001221299462628167,82.457,82.3851,0
81.89,81.88,82.908,-0.006691903773354491,82.16799999999999,82.2821,1
81.342,81.89,81.88,0.005507609844852768,81.96199999999999,82.2301,0
81.79,81.342,81.89,-0.00896197579166158,81.5918,82.1088,0
81.057,81.79,81.342,-0.023304588129340997,81.0494,81.7916,1
79.168,81.057,81.79,0.004054668552950558,80.5692,81.51310000000001,1
79.489,79.168,81.057,0.013725169520310887,80.4168,81.2924,0
80.58,79.489,79.168,-0.0001241002730206775,80.1728,81.06739999999999,1
80.57,80.58,79.489,0.004840511356584365,80.1534,80.8726,1
80.96,80.57,80.58,0.0035820158102768396,80.5698,80.8096,0
81.25,80.96,80.57,-0.0023384615384615115,80.88399999999999,80.72659999999999,0
81.06,81.25,80.96,-0.002467308166790083,80.94,80.6784,1
80.86,81.06,81.25,0.0017313875834776837,81.026,80.5994,1
81.0,80.86,81.06,0.004074074074074119,81.1,80.6267,1
81.33,81.0,80.86,0.0013525144473134354,81.138,80.8539,1
81.44,81.33,81.0,0.00036836935167006146,81.22,81.05199999999999,1
81.47,81.44,81.33,0.0036946115134406377,81.4022,81.1711,1
81.771,81.47,81.44,0.007863423463085883,81.685,81.35549999999999,1
82.414,81.771,81.47,0.008809182905817003,82.047,81.5735,1
83.14,82.414,81.771,0.0025258599951887284,82.429,81.78349999999999,1
83.35,83.14,82.414,0.008398320335932796,82.945,82.08250000000001,1
84.05,83.35,83.14,0.0002379535990482129,83.4048,82.4035,1
84.07,84.05,83.35,0.001629594385631039,83.76339999999999,82.7242,0
84.207,84.07,84.05,-0.0009144132910565705,83.9614,83.0042,1
84.13,84.207,84.07,0.012361820991322992,84.3254,83.37719999999999,1
85.17,84.13,84.207,0.0016672537278383803,84.5778,83.7614,0
85.312,85.17,84.13,-0.004208083270817675,84.7544,84.0796,0
84.953,85.312,85.17,-0.0026249808717760947,84.85900000000001,84.31120000000001,0
84.73,84.953,85.312,-0.0003540658562493082,84.973,84.46719999999999,1
84.7,84.73,84.953,0.0040141676505314194,84.947,84.6362,0
85.04,84.7,84.73,-0.004938852304797736,84.8086,84.6932,0
84.62,85.04,84.7,-0.01239659654927916,84.53220000000002,84.6433,1
83.571,84.62,85.04,0.003099161192279709,84.35220000000001,84.60560000000001,0
83.83,83.571,84.62,-0.0031134438745078485,84.126,84.5495,0
83.569,83.83,83.571,-0.005492467302468662,83.74,84.3435,0
83.11,83.569,83.83,-0.00012032246420412562,83.436,84.12230000000001,1
83.1,83.11,83.569,0.0008423586040915421,83.3558,83.94399999999999,0
83.17,83.1,83.11,-0.009666947216544486,83.063,83.7076,1
82.366,83.17,83.1,0.002719568754097512,82.8672,83.4966,0
82.59,82.366,83.17,-0.0019372805424384687,82.7312,83.2356,0
82.43,82.59,82.366,-0.006551012980711035,82.48920000000001,82.96260000000001,0
81.89,82.43,82.59,-0.0004884601294420365,82.2252,82.7905,0
81.85,81.89,82.43,-0.00036652412950521907,82.116,82.5895,1
81.82,81.85,81.89,0.00068442923490597,81.97319999999999,82.4202,0
81.876,81.82,81.85,-0.0002931261908251104,81.8576,82.2944,0
81.852,81.876,81.82,-0.004899086155500276,81.7698,82.1295,1
81.451,81.852,81.876,0.009072939558753212,81.83779999999999,82.03150000000001,0
82.19,81.451,81.852,-0.00803017398710304,81.7798,81.9479,0
81.53,82.19,81.451,-0.004170244081933117,81.6426,81.80789999999999,0
81.19,81.53,82.19,-0.0011085109003572402,81.4922,81.6749,1
81.1,81.19,81.53,0.0018495684340320562,81.452,81.61089999999999,0
81.25,81.1,81.19,-0.0008492307692308243,81.2502,81.54400000000001,0
81.181,81.25,81.1,-0.0025991303383796627,81.1382,81.459,0
80.97,81.181,81.25,-0.0038285784858589356,81.0322,81.3374,0
80.66,80.97,81.181,-0.0038804859905777755,80.8816,81.1869,1
80.347,80.66,80.97,0.003273302052348104,80.7536,81.1028,0
80.61,80.347,80.66,-0.00037216226274661146,80.6334,80.94179999999999,1
80.58,80.61,80.347,0.0019856043683295077,80.5874,80.8628,0
80.74,80.58,80.61,-0.005821154322516731,80.5094,80.77079999999998,1
80.27,80.74,80.58,0.00934346580291523,80.64399999999999,80.7628,0
81.02,80.27,80.74,0.0,80.726,80.7398,1
81.02,81.02,80.27,0.00037027894347074763,80.82,80.7267,0
81.05,81.02,81.02,-0.0034546576187538536,80.826,80.70669999999998,1
80.77,81.05,81.02,0.0013618917915068085,80.94800000000001,80.72869999999999,0
80.88,80.77,81.05,-0.0008654797230464029,80.90599999999999,80.775,0
80.81,80.88,80.77,-0.0004949882440292708,80.85600000000001,80.791,1
80.77,80.81,80.88,0.007799925714993217,80.926,80.87299999999999,1
81.4,80.77,80.81,0.0029484029484028174,81.1,80.963,1
81.64,81.4,80.77,0.0010411562959333764,81.269,81.10849999999999,0
81.725,81.64,81.4,-0.0004282655246252709,81.445,81.17549999999999,0
81.69,81.725,81.64,0.0,81.62899999999999,81.24249999999999,1
81.69,81.69,81.725,0.000403966213734952,81.6936,81.3098,1
81.723,81.69,81.69,0.003010168496016874,81.7594,81.4297,1
81.969,81.723,81.69,0.0011101757981677451,81.8264,81.54769999999999,0
82.06,81.969,81.723,-0.0004874482086278942,81.8924,81.66869999999999,0
82.02,82.06,81.969,-0.00952206778834419,81.8022,81.7156,0
81.239,82.02,82.06,-0.005526902103669351,81.6156,81.6546,1
80.79,81.239,82.02,0.0003713330857777475,81.38579999999999,81.5726,0
80.82,80.79,81.239,-7.42390497401324e-05,81.1366,81.4815,1
80.814,80.82,80.79,0.0005815823990893421,80.9048,81.39860000000002,1
80.861,80.814,80.82,0.0071604358095991305,80.945,81.3736,0
81.44,80.861,80.814,-0.0066429273084478435,80.9668,81.2912,1
80.899,81.44,80.861,0.0007540266257926032,80.9948,81.19030000000001,0
80.96,80.899,81.44,-0.008522727272727293,80.886,81.0113,0
80.27,80.96,80.899,-0.0009966363523109534,80.7518,80.8283,1
80.19,80.27,80.96,0.00037411148522270565,80.5078,80.7264,0
80.22,80.19,80.27,-0.000997257541760166,80.356,80.66139999999999,1
80.14,80.22,80.19,0.000499126528574978,80.2,80.59740000000001,0
80.18,80.14,80.22,-0.0033923671738589345,80.1276,80.5068,1
79.908,80.18,80.14,0.005030785403213667,80.1516,80.45169999999999,0
80.31,79.908,80.18,0.0,80.1696,80.33869999999999,0
80.31,80.31,79.908,-0.0008716224629561342,80.18960000000001,80.27279999999999,1
80.24,80.31,80.31,0.0010219341974078144,80.218,80.20899999999999,0
80.322,80.24,80.31,-0.0017678842658299665,80.2724,80.2,1
80.18,80.322,80.24,0.004739336492890933,80.3224,80.237,1
80.56,80.18,80.322,0.003972194637537063,80.4364,80.303,0
80.88,80.56,80.18,-0.0037091988130563136,80.5044,80.34700000000001,0
80.58,80.88,80.56,-0.006825515016133044,80.446,80.332,0
80.03,80.58,80.88,-0.00024990628514298674,80.412,80.3422,1
80.01,80.03,80.58,0.0009998750156230418,80.318,80.3202,1
80.09,80.01,80.03,0.001797977275564966,80.18879999999999,80.3126,0
80.234,80.09,80.01,-0.0003240521474685565,80.1144,80.30940000000001,1
80.208,80.234,80.09,0.002269100339118424,80.1864,80.31620000000001,1
80.39,80.208,80.234,0.0007463614877472047,80.27439999999999,80.3432,1
80.45,80.39,80.208,0.00037290242386567307,80.3524,80.33520000000001,0
80.48,80.45,80.39,-0.0009940357852882276,80.38560000000001,80.28720000000001,1
80.4,80.48,80.45,0.0007462686567163423,80.436,80.2752,1
80.46,80.4,80.48,0.004722843649018316,80.526,80.3562,1
80.84,80.46,80.4,0.002968827313211131,80.652,80.4632,0
81.08,80.84,80.46,-0.004612728169708924,80.6972,80.5248,0
80.706,81.08,80.84,-0.0014125343840607485,80.7356,80.5606,1
80.592,80.706,81.08,0.0027049831248759926,80.8056,80.6208,0
80.81,80.592,80.706,-0.0001237470610073732,80.79759999999999,80.6618,1
80.8,80.81,80.592,0.001027227722772306,80.7582,80.70509999999999,0
80.883,80.8,80.81,-0.001755622318657779,80.76520000000001,80.73119999999999,1
80.741,80.883,80.8,0.004186225090102802,80.8626,80.7991,0
81.079,80.741,80.883,-0.0015787071868178515,80.89079999999998,80.84819999999999,1
80.951,81.079,80.741,0.0034465293819718745,80.9768,80.8872,0
81.23,80.951,81.079,-0.008248184168410666,80.9122,80.8352,1
80.56,81.23,80.951,0.0006206554121150898,80.886,80.8256,1
80.61,80.56,81.23,0.0006202704379107971,80.8022,80.83239999999999,0
80.66,80.61,80.56,-0.004512769650384163,80.6712,80.781,0
80.296,80.66,80.61,-0.012042941117864081,80.291,80.6339,0
79.329,80.296,80.66,-0.0049036291898296724,79.967,80.43960000000001,1
78.94,79.329,80.296,0.0030402837598177967,79.681,80.28349999999999,0
79.18,78.94,79.329,-0.0007577671129073149,79.373,80.0876,0
79.12,79.18,78.94,-0.0001263902932255867,79.13579999999999,79.9035,1
79.11,79.12,79.18,0.00011376564277587597,79.09380000000002,79.6924,0
79.119,79.11,79.12,-0.0008721040458044005,79.11580000000001,79.5414,1
79.05,79.119,79.11,0.0010120177103098982,79.1058,79.3934,0
79.13,79.05,79.119,-0.003993428535321697,79.0446,79.2088,0
78.814,79.13,79.05,-0.0036034207120561046,78.92859999999999,79.0322,0
78.53,78.814,79.13,-0.00012733987011337433,78.80879999999999,78.9513,0
78.52,78.53,78.814,0.0,78.7028,78.9093,0
78.52,78.52,78.53,-0.002037697401935823,78.5488,78.82730000000001,0
78.36,78.52,78.52,-0.0007146503318019581,78.4468,78.7457,0
78.304,78.36,78.52,-0.004776256640784626,78.3268,78.6277,1
77.93,78.304,78.36,0.0002566405748747336,78.2128,78.51079999999999,0
77.95,77.93,78.304,-0.0028479794740219333,78.0544,78.3786,0
77.728,77.95,77.93,-0.012196377109921719,77.7384,78.1436,0
76.78,77.728,77.95,-0.0006512112529304392,77.4236,77.93520000000001,1
76.73,76.78,77.728,0.006894304704809118,77.2894,77.8081,1
77.259,76.73,76.78,0.0028605081608614746,77.1954,77.7041,0
77.48,77.259,76.73,-0.0024522457408363563,77.1078,77.5811,0
77.29,77.48,77.259,-0.0021865700608101335,77.17600000000002,77.4572,1
77.121,77.29,77.48,0.027087304365866594,77.672,77.54780000000001,0
79.21,77.121,77.29,-0.009973488195934799,77.9042,77.5968,0
78.42,79.21,77.121,-0.0005100739607243332,78.0842,77.63980000000001,0
78.38,78.42,79.21,-0.0007910181168665487,78.28979999999999,77.6988,0
78.318,78.38,78.42,-0.009295436553538039,78.3836,77.7798,0
77.59,78.318,78.38,-0.006701894574043132,77.9556,77.81379999999999,0
77.07,77.59,78.318,-0.004411573893862597,77.6176,77.76089999999999,1
76.73,77.07,77.59,0.0018767105434640552,77.3164,77.7003,0
76.874,76.73,77.07,-0.0001821161901292001,77.0248,77.65729999999999,0
76.86,76.874,76.73,-0.001431173562321142,76.85679999999999,77.6202,0
76.75,76.86,76.874,-0.00247557003257326,76.7548,77.3552,1
76.56,76.75,76.86,0.0002612330198537016,76.7248,77.1712,0
76.58,76.56,76.75,-0.0006529119874640887,76.65599999999999,76.9862,0
76.53,76.58,76.56,-0.0011760094080752737,76.57199999999999,76.7984,1
76.44,76.53,76.58,0.004631083202511821,76.5808,76.7188,1
76.794,76.44,76.53,0.0004687866239549976,76.6348,76.6948,0
76.83,76.794,76.44,-0.0022126773395808597,76.65079999999999,76.68780000000001,1
76.66,76.83,76.794,0.005256978867727691,76.7574,76.7067,1
77.063,76.66,76.83,0.004762337308436004,76.95540000000001,76.7637,0
77.43,77.063,76.66,-0.012914890869172191,76.8826,76.7317,1
76.43,77.43,77.063,0.0023550961664267067,76.8386,76.73670000000001,1
76.61,76.43,77.43,0.0009137188356611592,76.8426,76.7467,1
76.68,76.61,76.43,0.0035080855503388797,76.8198,76.7886,0
76.949,76.68,76.61,-0.0030799620527881544,76.6762,76.8158,1
76.712,76.949,76.68,0.00010428616122637457,76.73420000000002,76.80839999999999,1
76.72,76.712,76.949,0.0017857142857142794,76.7836,76.81110000000001,0
76.857,76.72,76.712,-0.001652419428288865,76.7936,76.8181,0
76.73,76.857,76.72,0.0,76.74980000000001,76.78479999999999,1
76.73,76.73,76.857,0.0022155610582561547,76.7874,76.7318,1
76.9,76.73,76.73,3.90117035109494e-05,76.824,76.7791,1
76.903,76.9,76.73,0.009453467354979539,76.9786,76.88109999999999,0
77.63,76.903,76.9,-0.004250933917300026,77.0926,76.9431,1
77.3,77.63,76.903,0.002846054333764503,77.25059999999999,77.00019999999999,1
77.52,77.3,77.63,0.000902992776057987,77.3886,77.088,0
77.59,77.52,77.3,-0.00025776517592490666,77.522,77.173,0
77.57,77.59,77.52,-0.0013665076704910684,77.4888,77.2337,0
77.464,77.57,77.59,-0.003666219146958527,77.4648,77.27869999999999,0
77.18,77.464,77.57,-0.003109613889608842,77.34880000000001,77.2997,0
76.94,77.18,77.464,-0.0034702365479594155,77.1654,77.277,1
76.673,76.94,77.18,0.0004825688312704024,76.99340000000001,77.25769999999999,1
76.71,76.673,76.94,0.0007821666014862227,76.8546,77.17169999999999,0
76.77,76.71,76.673,0.0,76.77259999999998,77.1187,1
76.77,76.77,76.71,0.0019538882375929045,76.7686,77.0587,0
76.92,76.77,76.77,-0.004277171086843556,76.75219999999999,76.9588,0
76.591,76.92,76.77,-0.0017103837265475264,76.70219999999999,76.8478,1
76.46,76.591,76.92,0.001177086058069543,76.6582,76.7564,0
76.55,76.46,76.591,-0.0030698889614630964,76.5672,76.6699,1
76.315,76.55,76.46,0.003603485553298924,76.5012,76.63489999999999,0
76.59,76.315,76.55,-0.004047525786656236,76.439,76.59559999999999,1
76.28,76.59,76.315,0.0032773990561090205,76.453,76.5776,0
76.53,76.28,76.59,-0.0024696197569581413,76.4112,76.5347,1
76.341,76.53,76.28,0.006051793924627624,76.5088,76.53799999999998,0
76.803,76.341,76.53,-0.0035545486504432455,76.49680000000001,76.499,1
76.53,76.803,76.341,0.002874689664184027,76.59079999999999,76.5149,1
76.75,76.53,76.803,0.003517915309446229,76.6888,76.57090000000001,1
77.02,76.75,76.53,0.0002596728122565839,76.82860000000001,76.6199,1
77.04,77.02,76.75,0.0020768431983384517,76.908,76.70840000000001,0
77.2,77.04,77.02,-0.007836787564766912,76.92099999999999,76.7089,1
76.595,77.2,77.04,0.0023891898949017776,76.92660000000001,76.7587,1
76.778,76.595,77.2,5.209825731311568e-05,76.87899999999999,76.78389999999999,0
76.782,76.778,76.595,-0.0015107707535619852,76.80420000000001,76.81640000000002,1
76.666,76.782,76.778,0.0005739180340698091,76.7062,76.8071,0
76.71,76.666,76.782,-0.00013036110024755576,76.72720000000001,76.8241,1
76.7,76.71,76.666,0.0007822685788787531,76.7236,76.82509999999999,0
76.76,76.7,76.71,-0.0015633142261595179,76.6952,76.7871,1
76.64,76.76,76.7,0.0005219206680584509,76.69800000000001,76.75110000000001,1
76.68,76.64,76.76,0.006624934793948878,76.7936,76.7499,0
77.188,76.68,76.64,-0.004119811369642901,76.8276,76.7774,1
76.87,77.188,76.68,0.004292962143879198,76.91560000000001,76.81960000000001,1
77.2,76.87,77.188,0.0016839378238342473,77.0536,76.87440000000001,0
77.33,77.2,76.87,-0.0015517910254753131,77.1596,76.9288,0
77.21,77.33,77.2,-0.004921642274316795,77.08800000000001,76.9408,0
76.83,77.21,77.33,-0.0005206299622542154,77.072,76.94980000000001,1
76.79,76.83,77.21,0.0001302252897510403,76.99199999999999,76.9538,1
76.8,76.79,76.83,0.0007812499999999556,76.898,76.9758,0
76.86,76.8,76.79,-0.007936507936507908,76.706,76.9328,0
76.25,76.86,76.8,-0.002360655737705053,76.554,76.821,1
76.07,76.25,76.86,0.002129617457604871,76.44239999999999,76.7572,0
76.232,76.07,76.25,-0.0014298457340748971,76.30699999999999,76.6495,0
76.123,76.232,76.07,-0.00055173863352731,76.15119999999999,76.52459999999999,1
76.081,76.123,76.232,0.001169805864801976,76.1352,76.4206,0
76.17,76.081,76.123,-0.0028882762242352644,76.1112,76.3326,0
75.95,76.17,76.081,-0.0022383146807110066,76.02080000000001,76.23159999999999,0
75.78,75.95,76.17,0.0,75.95219999999999,76.12960000000001,0
75.78,75.78,75.95,-0.00026392187912371856,75.888,76.0196,1
75.76,75.78,75.78,0.03423970432946133,76.32480000000001,76.22999999999999,0
78.354,75.76,75.78,-0.000689179875947632,76.79480000000001,76.453,0
78.3,78.354,75.76,-0.0021711366538953447,77.2648,76.6428,0
78.13,78.3,78.354,-0.0010623320107513434,77.7182,76.83520000000001,1
78.047,78.13,78.3,0.0018322292977308585,78.2042,77.0461,1
78.19,78.047,78.13,0.00038368077759298735,78.17739999999999,77.2511,0
78.22,78.19,78.047,-0.0010994630529276295,78.1442,77.46950000000001,0
78.134,78.22,78.19,-0.0009470908951288992,78.1302,77.6975,0
78.06,78.134,78.22,-0.004560594414553032,78.0616,77.88989999999998,1
77.704,78.06,78.134,0.00046329661278710077,77.9716,78.08789999999999,0
77.74,77.704,78.06,-0.0010290712631849663,77.8596,78.0185,0
77.66,77.74,77.704,-0.006309554468194589,77.6668,77.90549999999999,0
77.17,77.66,77.74,-0.0003887521057406307,77.4828,77.8065,1
77.14,77.17,77.66,0.0003889032927144598,77.376,77.71880000000002,0
77.17,77.14,77.17,-0.001166256317221781,77.244,77.6078,0
77.08,77.17,77.14,-0.0002594706798131341,77.124,77.4918,0
77.06,77.08,77.17,0.0,77.102,77.3844,0
77.06,77.06,77.08,-0.0009083830781210223,77.072,77.2774,0
76.99,77.06,77.06,-0.001558643979737484,77.012,77.19399999999999,1
76.87,76.99,77.06,0.0005203590477429465,76.978,77.111,0
76.91,76.87,76.99,-0.0003900663112729186,76.94200000000001,77.03299999999999,1
76.88,76.91,76.87,0.0005332986472426082,76.91420000000001,77.0081,1
76.921,76.88,76.91,0.0006370171994642959,76.9102,76.9911,1
76.97,76.921,76.88,0.0044173054436793535,76.9982,77.0051,0
77.31,76.97,76.921,-0.0018108912171775904,77.0502,77.01410000000001,1
77.17,77.31,76.97,0.006738369832836488,77.2122,77.0771,0
77.69,77.17,77.31,-0.0007723001673317631,77.354,77.1341,1
77.63,77.69,77.17,0.0006440808965606504,77.49600000000001,77.20309999999999,1
77.68,77.63,77.69,0.005406797116374706,77.654,77.3261,0
78.1,77.68,77.63,-0.0015364916773366044,77.816,77.4331,0
77.98,78.1,77.68,-0.00487304437035152,77.798,77.5051,1
77.6,77.98,78.1,0.0019329896907216426,77.822,77.588,1
77.75,77.6,77.98,0.0025723472668810476,77.876,77.68599999999999,1
77.95,77.75,77.6,0.0003976908274534452,77.8522,77.75309999999999,1
77.981,77.95,77.75,0.000948949102986818,77.8672,77.8416,0
78.055,77.981,77.95,-0.0031516238549741393,77.90899999999999,77.8535,0
77.809,78.055,77.981,-0.0007582670385173351,77.90899999999999,77.8655,0
77.75,77.809,78.055,-0.0012475884244371738,77.8496,77.8628,0
77.653,77.75,77.809,-3.8633407595356495e-05,77.7834,77.8178,0
77.65,77.653,77.75,-0.0005151320025756911,77.6944,77.7808,0
77.61,77.65,77.653,-0.0005153975003222566,77.6466,77.7778,1
77.57,77.61,77.65,0.0005156632718834597,77.6186,77.7638,1
77.61,77.57,77.61,0.003736631877335528,77.668,77.75880000000001,1
77.9,77.61,77.57,0.0008985879332477076,77.732,77.7577,1
77.97,77.9,77.61,0.0019238168526356514,77.83399999999999,77.7642,0
78.12,77.97,77.9,-0.0035842293906810374,77.888,77.7673,0
77.84,78.12,77.97,-0.001284686536485169,77.91400000000002,77.7663,0
77.74,77.84,78.12,0.0,77.88199999999999,77.775,1
77.74,77.74,77.84,0.0009004373552869982,77.85,77.79100000000001,1
77.81,77.74,77.74,0.0026988818917876856,77.83,77.83200000000001,0
78.02,77.81,77.74,-0.0023071007433990154,77.83,77.859,1
77.84,78.02,77.81,0.0030832476875641834,77.898,77.90599999999999,1
78.08,77.84,78.02,0.0011526639344263678,77.98400000000001,77.93299999999999,0
78.17,78.08,77.84,-0.0012792631444289437,78.036,77.943,0
78.07,78.17,78.08,-0.0001280901754834307,78.044,77.93699999999998,0
78.06,78.07,78.17,0.0,78.088,77.959,0
78.06,78.06,78.07,-0.000768639508070712,78.072,77.985,0
78.0,78.06,78.06,-0.0016666666666665941,78.012,77.998,1
77.87,78.0,78.06,0.000770514960832136,77.98400000000001,78.00999999999999,0
77.93,77.87,78.0,-0.0035929680482484905,77.902,77.973,0
77.65,77.93,77.87,-0.00965872504829357,77.67,77.879,1
76.9,77.65,77.93,0.0006501950585175997,77.46000000000001,77.766,1
76.95,76.9,77.65,0.00103963612735547,77.292,77.652,0
77.03,76.95,76.9,-0.001350123328573316,77.0912,77.5376,0
76.926,77.03,76.95,-0.0024179081194914964,76.90920000000001,77.4056,1
76.74,76.926,77.03,1.3031013812891956e-05,76.8774,77.2737,1
76.741,76.74,76.926,0.005329615199176629,76.9174,77.18870000000001,0
77.15,76.741,76.74,-0.0024627349319509273,76.9034,77.0977,1
76.96,77.15,76.741,0.0011694386694387493,76.92819999999999,77.00970000000001,0
77.05,76.96,77.15,-0.001427644386761795,76.9682,76.9387,0
76.94,77.05,76.96,-0.00103977125032495,76.99199999999999,76.93469999999999,0
76.86,76.94,77.05,-0.0002732240437158806,76.92979999999999,76.9236,1
76.839,76.86,76.94,0.000403440960970336,76.9118,76.9076,0
76.87,76.839,76.86,-0.0013008976193574773,76.8558,76.89200000000001,1
76.77,76.87,76.839,0.0023446658851113966,76.8578,76.913,0
76.95,76.77,76.87,-0.000779727095516547,76.8638,76.9279,0
76.89,76.95,76.77,0.0,76.874,76.9019,0
76.89,76.89,76.95,-0.0009103914683314951,76.864,76.8879,1
76.82,76.89,76.89,9.112210361883477e-05,76.87539999999998,76.8656,0
76.827,76.82,76.89,-0.000611764093352507,76.8414,76.8496,1
76.78,76.827,76.82,0.00376400104193797,76.87719999999999,76.8705,0
77.069,76.78,76.827,-0.0007655477559069812,76.9012,76.88759999999999,0
77.01,77.069,76.78,-0.0005194130632386607,76.9312,76.8976,0
76.97,77.01,77.069,0.0,76.9598,76.9176,0
76.97,76.97,77.01,0.0,76.9978,76.9196,1
76.97,76.97,76.97,0.0089645316357021,77.116,76.9966,1
77.66,76.97,76.97,0.0010172546999742682,77.2618,77.08149999999999,0
77.739,77.66,76.97,-0.0036661135337476836,77.3586,77.1449,0
77.454,77.739,77.66,-0.009089265886848885,77.3146,77.1372,0
76.75,77.454,77.739,-0.0011726384364820763,77.2526,77.1252,1
76.66,76.75,77.454,0.0010435690060004443,77.06859999999999,77.0923,0
76.74,76.66,76.75,-0.004951785248892282,76.7928,77.0273,0
76.36,76.74,76.66,-0.0011786275536930235,76.556,76.9573,0
76.27,76.36,76.74,-0.0010489052051920744,76.44399999999999,76.8793,0
